id,ws_token,oc,total,estado,response,fecha,fetchtbk,cod_aut,t_tarjeta,n_ctas,c_ctas,n_tarjetas
1005,1231d743f4cb556f218167cd8661a438b57e14cfeda8588e75d6d728e02c561f,1121,341006,aceptada,0,16/03/2022,2022-03-16T16:27:00.126-03:00,804022,VD,0,,4421
1006,NULL,1122,1620632,pendiente,NULL,20/03/2022,NULL,NULL,NULL,NULL,NULL,NULL
1007,NULL,1123,399800,pendiente,NULL,23/03/2022,NULL,NULL,NULL,NULL,NULL,NULL
1008,NULL,1124,1998998,pendiente,NULL,24/03/2022,NULL,NULL,NULL,NULL,NULL,NULL
1009,NULL,1125,1998998,pendiente,NULL,24/03/2022,NULL,NULL,NULL,NULL,NULL,NULL
1010,1131f5f84525b8f4f2cb13dcb7c6f13d594c86c0a58d26c66cbd605b55e31b92,1126,1998998,aceptada,0,24/03/2022,2022-03-24T06:31:31.606-03:00,334448,NC,6,333167,2490
1011,123185b4dea968b3d107871c5a759020f947588fc7d82a3f3045c28feea688d0,1127,172693,aceptada,0,24/03/2022,2022-03-24T19:58:14.731-03:00,3338,VD,0,,6831
1012,NULL,1128,93563,pendiente,NULL,26/03/2022,NULL,NULL,NULL,NULL,NULL,NULL
1013,11314de3d11533c52e1c8b6cd8672f38c7a2b3641d708bd2d4ee16e6db3a1593,1129,93563,rechazada,-1,26/03/2022,NULL,NULL,NULL,NULL,NULL,NULL
1014,1131af43ba65f90d49370b37c6b3f2504577e5a9808b5fda11415f6fe5184194,1130,93563,aceptada,0,28/03/2022,2022-03-28T08:16:02.918-03:00,749825,VD,0,,3345
1015,NULL,1132,329868,pendiente,NULL,29/03/2022,NULL,NULL,NULL,NULL,NULL,NULL
1016,NULL,1133,329868,pendiente,NULL,30/03/2022,NULL,NULL,NULL,NULL,NULL,NULL
1017,1231fb69af6b8540674890ad837b5a5eef594acc7a271a3070f232e8277d519f,1134,329868,rechazada,-1,30/03/2022,NULL,NULL,NULL,NULL,NULL,NULL
1018,NULL,1135,112705,pendiente,NULL,30/03/2022,NULL,NULL,NULL,NULL,NULL,NULL
1019,123121c504cc4335b62c57e5bee55bc890a5dd1f2f28505c9a1e39e67c8d3553,1136,494802,aceptada,0,30/03/2022,2022-03-30T10:29:27.782-03:00,253605,NC,6,82467,5947
1020,NULL,1137,82467,pendiente,NULL,30/03/2022,NULL,NULL,NULL,NULL,NULL,NULL
1021,NULL,1138,183177,pendiente,NULL,4/4/2022,NULL,NULL,NULL,NULL,NULL,NULL
1022,11316978c009703636c7d9d71a0ea82a4bf0849a2bade37c5d1c744f713d534e,1139,183177,aceptada,0,4/4/2022,2022-04-04T16:27:08.569-04:00,650839,VD,0,,6150
1023,1231340cc41c44c56db1ac893d8bb73e0288a4222ceb2172f7e12f9c95c4757d,1140,225410,aceptada,0,6/4/2022,2022-04-06T11:32:55.775-04:00,6842,VD,0,,1738
1024,NULL,1141,111365,pendiente,NULL,13/04/2022,NULL,NULL,NULL,NULL,NULL,NULL
1025,1131c699c85d206da73a9e6f9095cc437de23d7de7b68afb3c98cdbf6455ae27,1142,111365,aceptada,0,13/04/2022,2022-04-13T10:32:09.405-04:00,306665,VN,0,,6057
1026,NULL,1143,237048,pendiente,NULL,14/04/2022,NULL,NULL,NULL,NULL,NULL,NULL
1027,12314bafa6acd5983c9920998de2894b355ce6a4ad5c37dbeab8a22d1af729ac,1144,201073,aceptada,0,14/04/2022,2022-04-14T15:16:14.711-04:00,852656,VD,0,,1946
1028,NULL,1145,237048,pendiente,NULL,18/04/2022,NULL,NULL,NULL,NULL,NULL,NULL
1029,12317af66ffd7959d04da6bc9601d659156f994769f74c29c718d87811f1d2e2,1146,237048,rechazada,-1,18/04/2022,NULL,NULL,NULL,NULL,NULL,NULL
1030,1131db66e8381c98027a0e1c1e11314369a0d7042ed3a65485e91b4140297ee6,1147,237048,rechazada,-1,18/04/2022,NULL,NULL,NULL,NULL,NULL,NULL
1031,NULL,1148,237048,pendiente,NULL,18/04/2022,NULL,NULL,NULL,NULL,NULL,NULL
1032,NULL,1149,358573,pendiente,NULL,19/04/2022,NULL,NULL,NULL,NULL,NULL,NULL
1033,NULL,1150,334095,pendiente,NULL,19/04/2022,NULL,NULL,NULL,NULL,NULL,NULL
1034,NULL,1151,222730,pendiente,NULL,19/04/2022,NULL,NULL,NULL,NULL,NULL,NULL
1035,NULL,1152,222730,pendiente,NULL,19/04/2022,NULL,NULL,NULL,NULL,NULL,NULL
1036,NULL,1153,222730,pendiente,NULL,19/04/2022,NULL,NULL,NULL,NULL,NULL,NULL
1037,113114c6b0b6bb8de8a868f1aa5fc505f29cdacbc1d641eed2ea2e6913d22cc0,1154,222730,aceptada,0,19/04/2022,2022-04-19T20:11:08.308-04:00,756571,SI,3,74244,8880
1038,NULL,1155,906813,pendiente,NULL,19/04/2022,NULL,NULL,NULL,NULL,NULL,NULL
1039,NULL,1156,341006,pendiente,NULL,19/04/2022,NULL,NULL,NULL,NULL,NULL,NULL
1040,NULL,1157,358573,pendiente,NULL,20/04/2022,NULL,NULL,NULL,NULL,NULL,NULL
1041,NULL,1158,358573,pendiente,NULL,20/04/2022,NULL,NULL,NULL,NULL,NULL,NULL
1042,123116e9166243eafe1110e85862dd33d2c2fbce126ac17826b878151aa9bf5f,1159,358573,aceptada,0,20/04/2022,2022-04-20T10:09:59.824-04:00,980414,NC,6,59763,9858
1043,1131c18e8e23c25a876b2f269bda98c4f9051a1ef09cf21b97ed415e9ffeeda5,1160,768412,aceptada,0,25/04/2022,2022-04-25T13:20:55.016-04:00,224556,VN,0,,1128
1044,11317dbf83197eb1334be52533802439a621d80e71bdb7486f5aa6d4f6f6a388,1161,845662,rechazada,-4,26/04/2022,NULL,NULL,NULL,NULL,NULL,NULL
1045,12313c19553fc0b814a67a4bb9f902a094b36a90a001094b095b52711107b712,1162,845662,aceptada,0,26/04/2022,2022-04-26T17:53:44.694-04:00,189226,NC,6,140944,2842
1046,1131b3909946402be8570c4804f25c9921a3485e52f191b3071177ea199b83f0,1163,792635,aceptada,0,27/04/2022,2022-04-27T21:27:14.303-04:00,284662,VN,0,,6429
1047,1231586c67e2e7a5a27d821e3404a7c20e04b98f525aeccd3e2eb1302922b83e,1164,2119085,aceptada,0,28/04/2022,2022-04-28T19:12:10.336-04:00,135853,NC,6,353181,3841
1048,NULL,1165,1780364,pendiente,NULL,29/04/2022,NULL,NULL,NULL,NULL,NULL,NULL
1049,NULL,1166,1780364,pendiente,NULL,29/04/2022,NULL,NULL,NULL,NULL,NULL,NULL
1050,NULL,1167,1608585,pendiente,NULL,3/5/2022,NULL,NULL,NULL,NULL,NULL,NULL
1051,NULL,1168,1608585,pendiente,NULL,3/5/2022,NULL,NULL,NULL,NULL,NULL,NULL
1052,NULL,1169,222730,pendiente,NULL,4/5/2022,NULL,NULL,NULL,NULL,NULL,NULL
1053,1131ff7e2594684e220a006b4485b535f6f05662bf511f28217e706f3567740d,1170,222730,aceptada,0,4/5/2022,2022-05-04T13:26:52.937-04:00,152284,VD,0,,3603
1054,NULL,1171,592620,pendiente,NULL,5/5/2022,NULL,NULL,NULL,NULL,NULL,NULL
1055,NULL,1172,334095,pendiente,NULL,5/5/2022,NULL,NULL,NULL,NULL,NULL,NULL
1056,11314e7e831aa19e5b8903bfa2193eaab261a80b4f89bef9e200db965f3b7f3a,1173,334095,aceptada,0,5/5/2022,2022-05-05T21:06:48.834-04:00,756945,NC,8,41762,8880
1057,NULL,1174,88937,pendiente,NULL,9/5/2022,NULL,NULL,NULL,NULL,NULL,NULL
1058,1131ce067e8369dfe5654e351deeef8decf5e66515b4e30a2aeef6f94773cd11,1175,88937,aceptada,0,9/5/2022,2022-05-09T15:39:19.486-04:00,412479,VD,0,,4838
1059,NULL,1176,416612,pendiente,NULL,9/5/2022,NULL,NULL,NULL,NULL,NULL,NULL
1060,1131a7a1128dd29ee10f897262f4cc34622c778fba5296ddeb779b656d44a78a,1177,768407,rechazada,-1,10/5/2022,NULL,NULL,NULL,NULL,NULL,NULL
1061,NULL,1178,1152610,pendiente,NULL,10/5/2022,NULL,NULL,NULL,NULL,NULL,NULL
1062,12310659c5d3e2a9c8d398e5b96425df2478f1adaf35bb303e9f5ffb067ef20b,1179,1152610,rechazada,-1,10/5/2022,NULL,NULL,NULL,NULL,NULL,NULL
1063,NULL,1180,192102,pendiente,NULL,10/5/2022,NULL,NULL,NULL,NULL,NULL,NULL
1064,NULL,1181,283346,pendiente,NULL,13/05/2022,NULL,NULL,NULL,NULL,NULL,NULL
1065,12317276bf93657950eca5a1d60150a2422aacd086139876ac85c5407eac086a,1182,879600,aceptada,0,13/05/2022,2022-05-13T18:41:54.445-04:00,833005,SI,3,293200,5124
1066,11317017b9e66dc675a944b30bfaf1997b796486d4e21e892e41810d7fe17002,1183,363557,aceptada,0,13/05/2022,2022-05-13T19:12:12.325-04:00,185873,VD,0,,6320
1067,NULL,1184,363557,pendiente,NULL,15/05/2022,NULL,NULL,NULL,NULL,NULL,NULL
1068,NULL,1185,363557,pendiente,NULL,15/05/2022,NULL,NULL,NULL,NULL,NULL,NULL
1069,11319fb234103d5b9cea0d6944e83d8b86a6a395014600c8d36eaf0f2957ae8d,1186,363557,aceptada,0,15/05/2022,2022-05-15T12:16:45.729-04:00,813194,VD,0,,7620
1070,NULL,1187,467142,pendiente,NULL,16/05/2022,NULL,NULL,NULL,NULL,NULL,NULL
1071,NULL,1188,467142,pendiente,NULL,16/05/2022,NULL,NULL,NULL,NULL,NULL,NULL
1072,1131c8665d96389ccc1d7a74a00c0d7cb2c4e6ec02e2c5bb14ec127c160b6e66,1189,467142,rechazada,-1,17/05/2022,NULL,NULL,NULL,NULL,NULL,NULL
1073,11313476129b15ee7cb92030fb1961324cb4c82e1cd6ff73452ab58704d6199e,1190,467142,rechazada,-1,17/05/2022,NULL,NULL,NULL,NULL,NULL,NULL
1074,12319b6b5428c4f57bde5946e36cc37b8de013aa0f1a6255b25ddbd7a9967a03,1191,467142,rechazada,-1,17/05/2022,NULL,NULL,NULL,NULL,NULL,NULL
1075,1231183cafaf6b78287e9b7af6f3b978bff7db1a6f3db4414399bee969bec9e0,1192,467142,rechazada,-1,17/05/2022,NULL,NULL,NULL,NULL,NULL,NULL
1076,NULL,1194,439800,pendiente,NULL,18/05/2022,NULL,NULL,NULL,NULL,NULL,NULL
1077,1231c71ce2ab843f83eb11fa5840efce9f61a658ffef88af8a7244a9c4312cee,1195,439800,aceptada,0,18/05/2022,2022-05-18T09:57:44.550-04:00,317613,SI,3,146600,8016
1078,NULL,1196,668190,pendiente,NULL,20/05/2022,NULL,NULL,NULL,NULL,NULL,NULL
1079,NULL,1197,235011,pendiente,NULL,20/05/2022,NULL,NULL,NULL,NULL,NULL,NULL
1080,NULL,1198,235011,pendiente,NULL,20/05/2022,NULL,NULL,NULL,NULL,NULL,NULL
1081,1231c7587ade930d85ca1502a736cee2960f657b852116f933dba92142ee10b0,1199,235011,aceptada,0,20/05/2022,2022-05-20T15:46:02.012-04:00,737778,VD,0,,9578
1082,NULL,1200,2007268,pendiente,NULL,20/05/2022,NULL,NULL,NULL,NULL,NULL,NULL
1083,NULL,1201,2007268,pendiente,NULL,20/05/2022,NULL,NULL,NULL,NULL,NULL,NULL
1084,NULL,1202,668190,pendiente,NULL,20/05/2022,NULL,NULL,NULL,NULL,NULL,NULL
1085,1131c56625999855869aa793b2dede66f889aad6373a31fc2ed6718854d73df8,1203,668190,aceptada,0,20/05/2022,2022-05-20T17:59:53.165-04:00,8132,VD,0,,4336
1086,1231b08293b7954a672845fa93506dbbc1f51e22aac3febd53d7ca9ab3a1afbf,1204,384203,aceptada,0,23/05/2022,2022-05-23T04:31:02.619-04:00,4238,VD,0,,3275
1087,NULL,1205,4287706,pendiente,NULL,23/05/2022,NULL,NULL,NULL,NULL,NULL,NULL
1088,1231d0853eb52522fbdb8357eef3f355b319e3de26388d5ed819ce2b1c3fc817,1206,222730,aceptada,0,23/05/2022,2022-05-23T11:52:03.783-04:00,76594,VN,0,,3849
1089,1231ce29c4a50da66867d02fd055afbec1bb71346dc49871e516ab72c6487448,1207,1090671,rechazada,-3,23/05/2022,NULL,NULL,NULL,NULL,NULL,NULL
1090,1131a2e418cfd243f121b6c5737ff517861df9fd5dca631ee25059f2e17bc1cb,1208,578021,aceptada,0,24/05/2022,2022-05-23T20:17:24.783-04:00,192947,NC,10,57803,1048
1091,11311fbbc9db7a3fc167a04232e0a16a4846c3dd9a6f4dae244db7844c1ff071,1209,1090671,rechazada,-3,24/05/2022,NULL,NULL,NULL,NULL,NULL,NULL
1092,12314dc75ce7ce178a39a7e619c5a9c793106265c27274e4df152e11f036ae2e,1210,1090671,aceptada,0,24/05/2022,2022-05-23T22:54:53.597-04:00,561170,NC,10,109068,1538
1093,1131c7dadc8ce0edee5f92c47dc9449b64215d3ec4132ab6f7f09a2961f95013,1211,229208,aceptada,0,25/05/2022,2022-05-25T10:26:36.156-04:00,5234,VD,0,,9781
1094,NULL,1212,676491,pendiente,NULL,25/05/2022,NULL,NULL,NULL,NULL,NULL,NULL
1095,113166a23923f47cb95f9533adb5611d430b1dec01c47e8ba7270bb4fc3da03d,1213,107264,aceptada,0,26/05/2022,2022-05-26T12:48:57.724-04:00,5367,VD,0,,9404
1096,NULL,1214,1519202,pendiente,NULL,29/05/2022,NULL,NULL,NULL,NULL,NULL,NULL
1097,NULL,1215,1519202,pendiente,NULL,29/05/2022,NULL,NULL,NULL,NULL,NULL,NULL
1098,1231a1c615595816a5fff2ca138581ecb54c52ddb1f55fc77eea1d6b1c60c310,1216,1519202,aceptada,0,29/05/2022,2022-05-29T13:09:53.317-04:00,131777,VD,0,,6731
1099,1231e968531ee791dff4970f60c3820fa28b99ba289eb2f8d7395c3c33a885dc,1217,759601,rechazada,-1,29/05/2022,NULL,NULL,NULL,NULL,NULL,NULL
1100,NULL,1218,373800,pendiente,NULL,29/05/2022,NULL,NULL,NULL,NULL,NULL,NULL
1101,NULL,1219,863197,pendiente,NULL,29/05/2022,NULL,NULL,NULL,NULL,NULL,NULL
1102,NULL,1223,863197,pendiente,NULL,29/05/2022,NULL,NULL,NULL,NULL,NULL,NULL
1103,NULL,1224,863197,pendiente,NULL,29/05/2022,NULL,NULL,NULL,NULL,NULL,NULL
1104,1131a447639a5d53bbcf4e5b099f6f5df44ff1870c35bf85908699f9adb7b696,1225,467142,aceptada,0,29/05/2022,2022-05-29T19:12:14.027-04:00,3635,VD,0,,4000
1105,NULL,1226,1519202,pendiente,NULL,29/05/2022,NULL,NULL,NULL,NULL,NULL,NULL
1106,NULL,1227,379800,pendiente,NULL,30/05/2022,NULL,NULL,NULL,NULL,NULL,NULL
1107,1231ef5999ca7d58e9bc93d78dde73f566413670e5a2d3d1a50f6c8f2688f62c,1228,379800,aceptada,0,30/05/2022,2022-05-30T13:56:56.982-04:00,8618,VD,0,,6767
1108,NULL,1229,186900,pendiente,NULL,31/05/2022,NULL,NULL,NULL,NULL,NULL,NULL
1109,NULL,1230,739699,pendiente,NULL,31/05/2022,NULL,NULL,NULL,NULL,NULL,NULL
1110,1231cac81dcf2a4707264116f9ed4d701fac95831fc3f9a528caba72b3eed2ac,1231,739699,aceptada,0,31/05/2022,2022-05-31T19:40:54.567-04:00,431447,NC,6,123284,1467
1111,123183550da5e28af3d6bcd1cd2c10269e6966afee20490fc3d962cf4be1f761,1232,209799,aceptada,0,1/6/2022,2022-06-01T09:57:35.499-04:00,24839,NC,6,34967,3965
1112,NULL,1233,209799,pendiente,NULL,2/6/2022,NULL,NULL,NULL,NULL,NULL,NULL
1113,NULL,1234,253458,pendiente,NULL,2/6/2022,NULL,NULL,NULL,NULL,NULL,NULL
1114,1131d1b258c37e0463bdbe8a372146906f52b77b8f353c92035701e40c6bc5ff,1235,253458,rechazada,-1,2/6/2022,NULL,NULL,NULL,NULL,NULL,NULL
1115,1231540d8306f7af4c3211fc5659468ab122b475e2f92a93fc936a64fb7872b3,1236,253458,rechazada,-1,2/6/2022,NULL,NULL,NULL,NULL,NULL,NULL
1116,1231149d567308cdf3ecf8b17151b53e0302ed425a4b94bfb4d2dfcb1d46531c,1237,253458,aceptada,0,2/6/2022,2022-06-01T22:17:19.512-04:00,921839,VD,0,,6090
1117,1131232b721796c895cafbb34b505f1c04f574240d214c944829482db0134215,1238,664201,rechazada,-1,2/6/2022,NULL,NULL,NULL,NULL,NULL,NULL
1118,11314a2c0506386bba616f521b223dccb79bd271c1d7c7b958977dd798bc2e14,1239,664201,rechazada,-1,2/6/2022,NULL,NULL,NULL,NULL,NULL,NULL
1119,1231a3528bb6632f27d645a2cd0fea6734c4febccdc4ace51fc556f060c78ab0,1240,543002,aceptada,0,2/6/2022,2022-06-02T11:35:24.982-04:00,5646,VD,0,,1824
1120,1231c5e5fc3b5da5fa5c73af3788007db7316bec1fec498e7a6719e43d484879,1241,664201,rechazada,-1,2/6/2022,NULL,NULL,NULL,NULL,NULL,NULL
1121,NULL,1242,1091999,pendiente,NULL,2/6/2022,NULL,NULL,NULL,NULL,NULL,NULL
1122,NULL,1243,1124852,pendiente,NULL,2/6/2022,NULL,NULL,NULL,NULL,NULL,NULL
1123,11319532e21b9a868449ba3be37fd1809a70981476bc43906957745b3a546cda,1244,1124852,aceptada,0,2/6/2022,2022-06-02T12:39:35.857-04:00,515560,NC,10,112486,9670
1124,NULL,1245,208306,pendiente,NULL,4/6/2022,NULL,NULL,NULL,NULL,NULL,NULL
1125,NULL,1246,359768,pendiente,NULL,6/6/2022,NULL,NULL,NULL,NULL,NULL,NULL
1126,11317a3f4f2d4024fb0244460444f67b15ffa9de2f7a61f7b8a159f3fc8ce717,1247,799599,aceptada,0,7/6/2022,2022-06-07T18:12:05.604-04:00,601865,NC,6,133267,7386
1127,1131b3922fec7e0c389f4c6449d50afae2a8e5317337c75b258b10c79c83490a,1248,209799,aceptada,0,9/6/2022,2022-06-09T11:53:26.984-04:00,963403,NC,10,20980,2822
1128,NULL,1249,200727,pendiente,NULL,9/6/2022,NULL,NULL,NULL,NULL,NULL,NULL
1129,113153eebe08df643622910cd2b8d47f815f3443cf901d78eaa4f6d5e8eeb147,1250,397881,aceptada,0,10/6/2022,2022-06-09T21:40:22.170-04:00,8354,VD,0,,1334
1130,1231ba7f2d57032a843324ca78d14c82cf1c15cdfe6b562481c7dfb9421672e5,1251,200727,aceptada,0,13/06/2022,2022-06-13T17:23:21.400-04:00,310449,NC,6,33455,9627
1131,NULL,1252,109900,pendiente,NULL,14/06/2022,NULL,NULL,NULL,NULL,NULL,NULL
1132,NULL,1253,99478,pendiente,NULL,15/06/2022,NULL,NULL,NULL,NULL,NULL,NULL
1133,NULL,1254,798680,pendiente,NULL,16/06/2022,NULL,NULL,NULL,NULL,NULL,NULL
1134,NULL,1255,798680,pendiente,NULL,16/06/2022,NULL,NULL,NULL,NULL,NULL,NULL
1135,1131448d95cc2ad0c2be4fc82175e03fca49d1053f185338c02bbaa414f2879b,1256,2708780,aceptada,0,17/06/2022,2022-06-17T09:41:26.179-04:00,443548,NC,6,451464,2490
1136,NULL,1257,1477980,pendiente,NULL,20/06/2022,NULL,NULL,NULL,NULL,NULL,NULL
1137,NULL,1258,1477980,pendiente,NULL,20/06/2022,NULL,NULL,NULL,NULL,NULL,NULL
1138,1231e23e0d4d0329d593b85fc18e319bc0f9cdc488fa6e8b97194ac1b00a16e4,1259,1477980,aceptada,0,20/06/2022,2022-06-20T15:30:23.977-04:00,704709,VN,0,,6044
1139,NULL,1260,467327,pendiente,NULL,20/06/2022,NULL,NULL,NULL,NULL,NULL,NULL
1140,NULL,1261,162988,pendiente,NULL,23/06/2022,NULL,NULL,NULL,NULL,NULL,NULL
1141,NULL,1262,651953,pendiente,NULL,23/06/2022,NULL,NULL,NULL,NULL,NULL,NULL
1142,NULL,1263,1116696,pendiente,NULL,26/06/2022,NULL,NULL,NULL,NULL,NULL,NULL
1143,NULL,1264,109900,pendiente,NULL,27/06/2022,NULL,NULL,NULL,NULL,NULL,NULL
1144,NULL,1265,200727,pendiente,NULL,28/06/2022,NULL,NULL,NULL,NULL,NULL,NULL
1145,1231b91e39dee946d6e987c218c9af11a21d919a8cf154a5ece99c56bae7762d,1266,200727,aceptada,0,28/06/2022,2022-06-28T08:25:56.982-04:00,95636,VN,0,,2519
1146,1131671390756c34c8ef774ca4d11635f354ff6a507f2c13222160f456301dac,1267,389801,aceptada,0,28/06/2022,2022-06-28T09:48:26.694-04:00,500963,VN,0,,978
1147,NULL,1268,109900,pendiente,NULL,28/06/2022,NULL,NULL,NULL,NULL,NULL,NULL
1148,12317633f8e116601cf67a8bd617e0b09842b3dc85e6345bb0acfd6006034680,1269,109900,aceptada,0,28/06/2022,2022-06-28T15:25:50.355-04:00,972619,SI,3,36634,6460
1149,11314fa777449af9732f45d0e1f14d879a74eeac604ede86198fbef19ac42a6a,1270,1869002,aceptada,0,29/06/2022,2022-06-28T20:34:45.153-04:00,531404,VC,12,,1609
1150,12319127104a9ffc3c0fedb1912a9495b61bc5938723f3f9ca7e45cff9704eb5,1271,373800,aceptada,0,29/06/2022,2022-06-28T20:39:35.849-04:00,747225,NC,6,62300,2095
1151,1231d092526ea5ceb4fe77f6ed2f71bf0a55ac2b331392f854e8e0fc125455de,1272,219800,aceptada,0,29/06/2022,2022-06-29T18:48:39.172-04:00,895841,NC,6,36634,768
1152,NULL,1273,1543202,pendiente,NULL,30/06/2022,NULL,NULL,NULL,NULL,NULL,NULL
